"source","target","weight"
"XX1XXX1X1X","XX*",1
"XX1XXX1X1X","XX1X*",1
"XX1XXX1X1X","XX35X2X*",1
"XX1XXX3X","X*",1
"XX1XXX3X","X180XX*",1
"XX1XXX3X","X1X2X*",1
"XX1XXX3X","X2X20X*",1
"XX1XXX3X","X2XX*",1
"XX1XXX3X","X3X6X*",1
"XX1XXX3X","X3XX*",1
"XX1XXX3X","X41X42X48X*",1
"XX1XXX3X","X85X3X4X2X*",1
"XX1XXX3X","X9X7X*",1
"XX1XXX3X","XX*",1
"XX1XXX3X","XX3X*",1
"XX1XXX6X","X*",1
"XX1XXX6X","X10XX10X*",1
"XX1XXX6X","X1XX*",1
"XX1XXX6X","X2XX*",1
"XX1XXX6X","X3X*",1
"XX1XXX6X","X3X30X27X*",1
"XX1XXX6X","X44X*",1
"XX1XXX6X","X46X*",1
"XX1XXX6X","X4X*",1
"XX1XXX6X","X6X2X3X*",1
"XX1XXX6X","X7X8X*",1
"XX1XXX6X","X82X*",1
"XX1XXX6X","XX*",1
"XX1XXXX","X*",1
"XX1XXXX","X10X*",1
"XX1XXXX","X1X*",1
"XX1XXXX","X1X74X*",1
"XX1XXXX","X21X*",1
"XX1XXXX","X236X*",1
"XX1XXXX","X24X*",1
"XX1XXXX","X2X*",1
"XX1XXXX","X2X1X*",1
"XX1XXXX","X2X2X*",1
"XX1XXXX","X2X2XX*",1
"XX1XXXX","X36X*",1
"XX1XXXX","X3X*",1
"XX1XXXX","X3X2X20X16X6X*",1
"XX1XXXX","X41X42X48X*",1
"XX1XXXX","X50X*",1
"XX1XXXX","X62X1X*",1
"XX1XXXX","X65X*",1
"XX1XXXX","X73XX*",1
"XX1XXXX","XX*",1
"XX1XXXX","XX222X*",1
"XX1XXXX","XX2XX*",1
"XX1XXXX","XX43X36X*",1
"XX1XXXX","XX5X*",1
"XX1XXXX","XX74X2X*",1
"XX1XXXX1X1X","X*",1
"XX1XXXX1X1X","X11X10X4X*",1
"XX1XXXX1X1X","X130X*",1
"XX1XXXX1X1X","X169X*",1
"XX1XXXX1X1X","X17X*",1
"XX1XXXX1X1X","X19X*",1
"XX1XXXX1X1X","X1X*",1
"XX1XXXX1X1X","X1X11X*",1
"XX1XXXX1X1X","X22X34X*",1
"XX1XXXX1X1X","X25X*",1
"XX1XXXX1X1X","X2X*",1
"XX1XXXX1X1X","X2X24X*",1
"XX1XXXX1X1X","X2X2X*",1
"XX1XXXX1X1X","X2X79X*",1
"XX1XXXX1X1X","X30XX*",1
"XX1XXXX1X1X","X33XX1X28X63X*",1
"XX1XXXX1X1X","X373X4X183X1X*",1
"XX1XXXX1X1X","X3X*",1
"XX1XXXX1X1X","X50X*",1
"XX1XXXX1X1X","X54X2X*",1
"XX1XXXX1X1X","XX*",1
"XX1XXXX1X1X","XX11X1X*",1
"XX1XXXX1X1X","XX13X15X*",1
"XX1XXXX1X1X","XX143X234XX*",1
"XX1XXXX1X1X","XX3X*",1
"XX1XXXXX","X*",1
"XX1XXXXX","X132X127X*",1
"XX1XXXXX","X1X*",1
"XX1XXXXX","X1X5X2X*",1
"XX1XXXXX","X33XX1X28X63X*",1
"XX1XXXXX","X3X4X*",1
"XX1XXXXX","X6X*",1
"XX1XXXXX","X9X17X13X*",1
"XX1XXXXX","XX*",1
"XX1XXXXX1X","X*",1
"XX1XXXXX1X","X11XXX*",1
"XX1XXXXX1X","X1X*",1
"XX1XXXXX1X","X1X12X*",1
"XX1XXXXX1X","X1X5X*",1
"XX1XXXXX1X","X1XX1X1X*",1
"XX1XXXXX1X","X2X*",1
"XX1XXXXX1X","X2X2X1X2X*",1
"XX1XXXXX1X","X3X2X1X*",1
"XX1XXXXX1X","X3X382X184X2X1XX*",1
"XX1XXXXX1X","X3X7XX*",1
"XX1XXXXX1X","X3XX141X1X139X3X*",1
"XX1XXXXX1X","X42X*",1
"XX1XXXXX1X","X4X*",1
"XX1XXXXX1X","X4X1X90X*",1
"XX1XXXXX1X","XX*",1
"XX1XXXXX1X","XX28X*",1
"XX1XXXXX1X","XX4X*",1
"XX1XXXXX1X","XX6X109X112X113X170X*",1
"XX1XXXXXX","X*",1
"XX1XXXXXX","X15X*",1
"XX1XXXXXX","X1X*",1
"XX1XXXXXX","X1X113X*",1
"XX1XXXXXX","X1XX*",1
"XX1XXXXXX","X2X*",1
"XX1XXXXXX","X33XX36XX*",1
"XX1XXXXXX","X3X*",1
"XX1XXXXXX","X3XX*",1
"XX1XXXXXX","X45X77X79X*",1
"XX1XXXXXX","X4X1X2X1X1X9XX*",1
"XX1XXXXXX","X4X6X1X*",1
"XX1XXXXXX","X4X9X*",1
"XX1XXXXXX","X79X*",1
"XX1XXXXXX","X7X8X*",1
"XX1XXXXXX","X90X92XX*",1
"XX1XXXXXX","XX*",1
"XX1XXXXXX","XX3X*",1
"XX1XXXXXXX","X*",1
"XX1XXXXXXX","X11X19X*",1
"XX1XXXXXXX","X176X*",1
"XX1XXXXXXX","X180X*",1
"XX1XXXXXXX","X1X*",1
"XX1XXXXXXX","X1X38X39X1X*",1
"XX1XXXXXXX","X1X7X*",1
"XX1XXXXXXX","X1XX*",1
"XX1XXXXXXX","X2X*",1
"XX1XXXXXXX","X2X20X*",1
"XX1XXXXXXX","X2XX*",1
"XX1XXXXXXX","X32X*",1
"XX1XXXXXXX","X3X*",1
"XX1XXXXXXX","X3X10XX1X6X2X*",1
"XX1XXXXXXX","X3X178X*",1
"XX1XXXXXXX","X3X2X*",1
"XX1XXXXXXX","X3XX6XX3XX6X*",1
"XX1XXXXXXX","X40X*",1
"XX1XXXXXXX","X41X33X*",1
"XX1XXXXXXX","X4X*",1
"XX1XXXXXXX","X52X1X57X*",1
"XX1XXXXXXX","X54X2X*",1
"XX1XXXXXXX","X60X58X61XX5X*",1
"XX1XXXXXXX","X63X38X*",1
"XX1XXXXXXX","X76X*",1
"XX1XXXXXXX","XX*",1
"XX1XXXXXXX","XX1X*",1
"XX1XXXXXXX","XX4X1XX31X*",1
"XX1XXXXXXXXXX","X*",1
"XX1XXXXXXXXXX","X1X*",1
"XX1XXXXXXXXXX","X28X2X28X54X19X*",1
"XX1XXXXXXXXXX","X55X*",1
"XX1XXXXXXXXXX","X5X131XX*",1
"XX1XXXXXXXXXX","X6X*",1
"XX1XXXXXXXXXX","XX1X*",1
"XX1XXXXXXXXXX","XXX*",1
"XX20X","X*",1
"XX20X","X11X1X*",1
"XX20X","X169X73X*",1
"XX20X","X180XX*",1
"XX20X","X19X*",1
"XX20X","X1X*",1
"XX20X","X1X12XX*",1
"XX20X","X1XX1X*",1
"XX20X","X21X*",1
"XX20X","X25X*",1
"XX20X","X25X1X*",1
"XX20X","X2X*",1
"XX20X","X2X191X*",1
"XX20X","X2X1X*",1
"XX20X","X2X3X2X*",1
"XX20X","X2X48X59X*",1
"XX20X","X2XX*",1
"XX20X","X2XXX*",1
"XX20X","X32X*",1
"XX20X","X3X2X*",1
"XX20X","X411X410X1X*",1
"XX20X","X4X*",1
"XX20X","X4X5X*",1
"XX20X","X61X60X*",1
"XX20X","X6XX3X38X*",1
"XX20X","X78X*",1
"XX20X","X8X*",1
"XX20X","X9X8X40X94X34X37X*",1
"XX20X","XX*",1
"XX20X","XX2X*",1
"XX20X","XX80X*",1
"XX21X","X*",1
"XX21X","X10XX2X60X*",1
"XX21X","X115X170X*",1
"XX21X","X1X*",1
"XX21X","X1X12X*",1
"XX21X","X2X15X6X2X*",1
"XX21X","X2X79X*",1
"XX21X","X3X*",1
"XX21X","X40X*",1
"XX21X","X45X19X24X*",1
"XX21X","X47XX27X19X*",1
"XX21X","X49X*",1
"XX21X","X59X*",1
"XX21X","X59XX1XX*",1
"XX21X","X5X7X118X111X*",1
"XX21X","X5XX*",1
"XX21X","X65X6X73X2X*",1
"XX21X","X66X2X1X66X*",1
"XX21X","X7X30X42X*",1
"XX21X","X85X3X4X2X*",1
"XX21X","XX108X106X*",1
"XX21X","XX10X7X*",1
"XX21X","XX26X28X*",1
"XX21X","XX2X*",1
"XX21X","XX87X*",1
"XX21XXXXX","X*",1
"XX21XXXXX","X10X*",1
"XX21XXXXX","X22X13X47X8XX1X*",1
"XX21XXXXX","X24X*",1
"XX21XXXXX","X27X85X*",1
"XX21XXXXX","X2X*",1
"XX21XXXXX","X5X*",1
"XX21XXXXX","XX*",1
"XX21XXXXX","XX26XX1X2X*",1
"XX23X1X1X","X*",1
"XX23X1X1X","X12X*",1
"XX23X1X1X","X1X*",1
"XX23X1X1X","X1X2X*",1
"XX23X1X1X","X2X*",1
"XX23X1X1X","X2XX*",1
"XX23X1X1X","X35X*",1
"XX23X1X1X","X3X*",1
"XX23X1X1X","X3X2X*",1
"XX23X1X1X","X4XX*",1
"XX23X1X1X","X63X*",1
"XX23X1X1X","X76X*",1
"XX23X1X1X","XX*",1
"XX23X1X1X","XX129XX*",1
"XX23X1XXX","X*",1
"XX23X1XXX","X10XX65X63X2X3X2X*",1
"XX23X1XXX","X1X44X*",1
"XX23X1XXX","X2X*",1
"XX23X1XXX","X3X1X51X*",1
"XX23X1XXX","X4X*",1
"XX23X1XXX","X77X*",1
"XX23X1XXX","X83X81X78X84X*",1
"XX23X1XXX","XX*",1
"XX23X1XXX","XX21X*",1
"XX23X1XXX","XX3X*",1
"XX23X1XXX","XX4X*",1
"XX23XX2X","X*",1
"XX23XX2X","X181X*",1
"XX23XX2X","X18XX1X*",1
"XX23XX2X","X190X44X59XX90X91X92XX9X*",1
"XX23XX2X","X1X*",1
"XX23XX2X","X1X192X2X101X83X89X92XX1X*",1
"XX23XX2X","X1XX*",1
"XX23XX2X","X3X7X*",1
"XX23XX2X","X6XX6X*",1
"XX23XX2X","XX133X*",1
"XX23XXX","X*",1
"XX23XXX","X18X*",1
"XX23XXX","X19X21X*",1
"XX23XXX","X1X*",1
"XX23XXX","X1X20X*",1
"XX23XXX","X1X4X9X1X*",1
"XX23XXX","X1X5X*",1
"XX23XXX","X1X71X72X*",1
"XX23XXX","X26X27XX2X*",1
"XX23XXX","X29X53X*",1
"XX23XXX","X2X*",1
"XX23XXX","X2XX80X*",1
"XX23XXX","X34X*",1
"XX23XXX","X36X38X*",1
"XX23XXX","X38X4X*",1
"XX23XXX","X3X*",1
"XX23XXX","X44X11XX11X*",1
"XX23XXX","X53X*",1
"XX23XXX","X67X37X7X45XX*",1
"XX23XXX","X6X36X*",1
"XX23XXX","X75X1X*",1
"XX23XXX","X77XX75X*",1
"XX23XXX","XX*",1
"XX23XXX","XX1X*",1
"XX23XXX","XX28X59X61X*",1
"XX23XXX1X","X*",1
"XX23XXX1X","X103X102X*",1
"XX23XXX1X","X104X*",1
"XX23XXX1X","X115X2X*",1
"XX23XXX1X","X11X55X47X2X43X*",1
"XX23XXX1X","X126X2X*",1
"XX23XXX1X","X150X*",1
"XX23XXX1X","X159XX*",1
"XX23XXX1X","X178XX*",1
"XX23XXX1X","X192X102X3X108X110X90X93X103X*",1
"XX23XXX1X","X19X21X*",1
"XX23XXX1X","X1X*",1
"XX23XXX1X","X1X1X*",1
"XX23XXX1X","X1X20X21X*",1
"XX23XXX1X","X1X21X*",1
"XX23XXX1X","X1X23XX35X*",1
"XX23XXX1X","X1X2X16XX*",1
"XX23XXX1X","X1X6X*",1
"XX23XXX1X","X1X6XXX*",1
"XX23XXX1X","X1XX*",1
"XX23XXX1X","X1XX1X*",1
"XX23XXX1X","X22X1X*",1
"XX23XXX1X","X25X20X1X*",1
"XX23XXX1X","X28X*",1
"XX23XXX1X","X29XX26XX2X*",1
"XX23XXX1X","X2X*",1
"XX23XXX1X","X2X1X*",1
"XX23XXX1X","X2X3X*",1
"XX23XXX1X","X2X79X*",1
"XX23XXX1X","X2XXX*",1
"XX23XXX1X","X31X29X*",1
"XX23XXX1X","X31X7X*",1
"XX23XXX1X","X335X11X8X*",1
"XX23XXX1X","X36X*",1
"XX23XXX1X","X38X39X*",1
"XX23XXX1X","X39X38X58X*",1
"XX23XXX1X","X3X*",1
"XX23XXX1X","X3X2X3X*",1
"XX23XXX1X","X3X3X4X*",1
"XX23XXX1X","X3XX*",1
"XX23XXX1X","X40X*",1
"XX23XXX1X","X41X37X*",1
"XX23XXX1X","X4X*",1
"XX23XXX1X","X4X5X*",1
"XX23XXX1X","X50X6X*",1
"XX23XXX1X","X53X18X*",1
"XX23XXX1X","X55X*",1
"XX23XXX1X","X65X67X*",1
"XX23XXX1X","X66X2X1X66X*",1
"XX23XXX1X","X6X*",1
"XX23XXX1X","X7X1X*",1
"XX23XXX1X","X7X8XX21X10X*",1
"XX23XXX1X","X86XX3X86X1XX93X*",1
"XX23XXX1X","X88X89X*",1
"XX23XXX1X","X9X7X*",1
"XX23XXX1X","XX*",1
"XX23XXX1X","XX2X*",1
"XX23XXX1X","XX4X40X38X*",1
"XX23XXX1X","XX91X3X92X*",1
"XX23XXX1X","XXX*",1
"XX23XXX1X","XXX1X*",1
"XX23XXX1X","XXX5X*",1
"XX23XXXX","X*",1
"XX23XXXX","X101X99X*",1
"XX23XXXX","X1X*",1
"XX23XXXX","X1XX*",1
"XX23XXXX","XX2X7X40X44XX48X*",1
"XX23XXXXX","X*",1
"XX23XXXXX","X17X*",1
"XX23XXXXX","X1X*",1
"XX23XXXXX","X1X2XXX*",1
"XX23XXXXX","X1X38X39X1X*",1
"XX23XXXXX","X1X4X*",1
"XX23XXXXX","X1XX*",1
"XX23XXXXX","X26X27X*",1
"XX23XXXXX","X27XX3X*",1
"XX23XXXXX","X2X1X*",1
"XX23XXXXX","X3X*",1
"XX23XXXXX","XX*",1
"XX23XXXXX","XX133XX134X1X*",1
"XX23XXXXX","XXX11X*",1
"XX24XX1X","X*",1
"XX24XX1X","X111X107X*",1
"XX24XX1X","X113X*",1
"XX24XX1X","X178XX*",1
"XX24XX1X","X1X*",1
"XX24XX1X","X32X*",1
"XX24XX1X","X43X*",1
"XX24XX1X","X4X*",1
"XX24XX1X","X5X2X80X*",1
"XX24XX1X","XX*",1
"XX24XX1X","XX100X102X*",1
"XX24XX1X","XX1X*",1
"XX24XX1X","XX7X*",1
"XX24XX1X","XXX*",1
"XX26XX","X*",1
"XX26XX","X19X*",1
"XX26XX","X1X*",1
"XX26XX","X1X24X20X6X*",1
"XX26XX","X2X1X1X*",1
"XX26XX","X2X27X25X*",1
"XX26XX","X2XX*",1
"XX26XX","X41X*",1
"XX26XX","X47X23X46X21X*",1
"XX26XX","X9X7X*",1
"XX26XX","XX*",1
"XX26XX","XX6X*",1
"XX27X","X*",1
"XX27X","X10X*",1
"XX27X","X149X148XX107X103X*",1
"XX27X","X1X*",1
"XX27X","X1X1X23X26X*",1
"XX27X","X2X*",1
"XX27X","X37X*",1
"XX27X","X3X*",1
"XX27X","X45X77X79X*",1
"XX27X","X4X*",1
"XX27X","X5X2X*",1
"XX27X","X75X74X78X*",1
"XX27X","XX*",1
"XX27X","XX101X2X*",1
"XX27X","XX78X*",1
"XX27X","XXX*",1
"XX2X","X*",1
"XX2X","X107X1X120X*",1
"XX2X","X114X107X106X104X*",1
"XX2X","X115X2X*",1
"XX2X","X115XX1X*",1
"XX2X","X11X2X94X*",1
"XX2X","X12X*",1
"XX2X","X148X145X144X*",1
"XX2X","X151X24X*",1
"XX2X","X17X*",1
"XX2X","X191X190X1X2X*",1
"XX2X","X193X1X192X*",1
"XX2X","X19X1X*",1
"XX2X","X19XX15X3X*",1
"XX2X","X1X*",1
"XX2X","X1X108X2X*",1
"XX2X","X1X132X134X6X3X62X56X*",1
"XX2X","X1X27X*",1
"XX2X","X1X2XX2X*",1
"XX2X","X1X2XXX*",1
"XX2X","X1X4X1X*",1
"XX2X","X1X63X27X*",1
"XX2X","X1X70X*",1
"XX2X","X1XX*",1
"XX2X","X1XX2X*",1
"XX2X","X1XXX9X*",1
"XX2X","X20X35X34X18X*",1
"XX2X","X21X*",1
"XX2X","X222X*",1
"XX2X","X234X1X*",1
"XX2X","X242X*",1
"XX2X","X24X*",1
"XX2X","X25X20X1X*",1
"XX2X","X25X26X71X48X77X*",1
"XX2X","X26X*",1
"XX2X","X26X54X*",1
"XX2X","X2X*",1
"XX2X","X2X14X3X4X*",1
"XX2X","X2X1X*",1
"XX2X","X2X1X3X*",1
"XX2X","X2X2X*",1
"XX2X","X2X3X*",1
"XX2X","X2X4X*",1
"XX2X","X2XX*",1
"XX2X","X2XXX*",1
"XX2X","X30X*",1
"XX2X","X30X16X98X*",1
"XX2X","X32X31X29XX2X2X*",1
"XX2X","X32X34X*",1
"XX2X","X39X3X*",1
"XX2X","X39XX45X5XX*",1
"XX2X","X3X*",1
"XX2X","X3X1X15X*",1
"XX2X","X3X2X*",1
"XX2X","X3X2X1X*",1
"XX2X","X3X48X*",1
"XX2X","X3XX141X1X139X3X*",1
"XX2X","X3XX3X2XX*",1
"XX2X","X47X23X46X21X*",1
"XX2X","X50X*",1
"XX2X","X52X*",1
"XX2X","X55XX31X27X*",1
"XX2X","X56X*",1
"XX2X","X56X1XX*",1
"XX2X","X58X*",1
"XX2X","X5X*",1
"XX2X","X5X7X*",1
"XX2X","X66X20X1X*",1
"XX2X","X6X*",1
"XX2X","X6X2X*",1
"XX2X","X6X4X*",1
"XX2X","X73X47X46X*",1
"XX2X","X76X*",1
"XX2X","X78X13X11X*",1
"XX2X","X79X25X1X*",1
"XX2X","X7X*",1
"XX2X","X7X2X3X*",1
"XX2X","X7X3X4X3X35X*",1
"XX2X","X82X*",1
"XX2X","X83XX43X*",1
"XX2X","XX*",1
"XX2X","XX100X102X*",1
"XX2X","XX1X*",1
"XX2X","XX1X103XX*",1
"XX2X","XX1X3X*",1
"XX2X","XX1X4X*",1
"XX2X","XX26X*",1
"XX2X","XX2X*",1
"XX2X","XX2XX6X*",1
"XX2X","XX3XX*",1
"XX2X","XX50X*",1
"XX2X","XX56X*",1
"XX2X","XX7XX*",1
"XX2X","XX8X1X*",1
"XX2X","XXX*",1
"XX2X","XXX3X*",1
"XX2X","XXXX*",1
"XX2X2XXXXXXX","X*",1
"XX2X2XXXXXXX","X15X14X9X1X*",1
"XX2X2XXXXXXX","X1X*",1
"XX2X2XXXXXXX","X2X*",1
"XX2X2XXXXXXX","X2X181X177X*",1
"XX2X2XXXXXXX","X2XX2X*",1
"XX2X2XXXXXXX","X3X49X*",1
"XX2X2XXXXXXX","X42X1X*",1
"XX2X2XXXXXXX","X55X*",1
"XX2X2XXXXXXX","X55X51X*",1
"XX2X2XXXXXXX","X6X*",1
"XX2X2XXXXXXX","X83X81X78X84X*",1
"XX2X2XXXXXXX","XX*",1
"XX2XX","X*",1
"XX2XX","X10X*",1
"XX2XX","X166X22X141X183X*",1
"XX2XX","X1X*",1
"XX2XX","X1X113X*",1
"XX2XX","X1X1X23X26X*",1
"XX2XX","X1X20X74X*",1
"XX2XX","X1X27X*",1
"XX2XX","X1X77X4X81X*",1
"XX2XX","X1XX*",1
"XX2XX","X1XXX9X*",1
"XX2XX","X21X18X*",1
"XX2XX","X231X*",1
"XX2XX","X27X119X118X1XX*",1
"XX2XX","X2X*",1
"XX2XX","X2X3X140X*",1
"XX2XX","X31X7X*",1
"XX2XX","X36XX*",1
"XX2XX","X3X*",1
"XX2XX","X3XX3X2XX*",1
"XX2XX","X40X38X26X2X*",1
"XX2XX","X43X*",1
"XX2XX","X46X76X*",1
"XX2XX","X4X1X*",1
"XX2XX","X4XX*",1
"XX2XX","X52X51X*",1
"XX2XX","X52XX40X*",1
"XX2XX","X6X3X*",1
"XX2XX","X75X1X*",1
"XX2XX","X76X*",1
"XX2XX","X78X96X97X*",1
"XX2XX","X7X*",1
"XX2XX","X83X30X8X6X1X*",1
"XX2XX","XX*",1
"XX2XX","XX1X*",1
"XX2XX","XX26X*",1
"XX2XX","XX47X*",1
"XX2XX","XX7X*",1
"XX2XX","XXX*",1
"XX2XX","XXX1X*",1
"XX2XX","XXXX*",1
"XX3X","X*",2
"XX3X","X109X*",1
"XX3X","X10X1X*",1
"XX3X","X10X3X62X63X3X2X*",1
"XX3X","X11X1X*",1
"XX3X","X128X*",1
"XX3X","X12X3X7X35X*",1
"XX3X","X138X*",1
"XX3X","X141X*",1
"XX3X","X145X*",1
"XX3X","X147X*",1
"XX3X","X14X*",1
"XX3X","X157X161XX1X1X*",1
"XX3X","X162X53X61X*",1
"XX3X","X169X*",1
"XX3X","X16X9X*",1
"XX3X","X179X*",1
"XX3X","X179XX*",1
"XX3X","X17X1X102X*",1
"XX3X","X181X*",1
"XX3X","X189X190X109X1X231X4X*",1
"XX3X","X192X105XX1X103X10X1X2X*",1
"XX3X","X192X43X57X4XX92XX3X5X*",1
"XX3X","X19XX*",1
"XX3X","X1X*",1
"XX3X","X1X18X*",1
"XX3X","X1X18X27X*",1
"XX3X","X1X1X4X*",1
"XX3X","X1X24X20X6X*",1
"XX3X","X1X6XXX*",1
"XX3X","X1X9XX*",1
"XX3X","X1XX*",1
"XX3X","X1XX3X29X*",1
"XX3X","X1XX40X*",1
"XX3X","X207X194X9XX1X*",1
"XX3X","X20X28X24X*",1
"XX3X","X22X13X47X8XX1X*",1
"XX3X","X23X38X8X21X*",1
"XX3X","X23X3X15X*",1
"XX3X","X248X1X277X*",1
"XX3X","X24X*",1
"XX3X","X27X3X*",1
"XX3X","X28X2X11XX*",1
"XX3X","X299X*",1
"XX3X","X29X53X*",1
"XX3X","X29XX*",1
"XX3X","X2X*",1
"XX3X","X2X19X21X*",1
"XX3X","X2X1X*",1
"XX3X","X2X25X24X*",1
"XX3X","X2X3XX*",1
"XX3X","X2X5X85X176X*",1
"XX3X","X2XX*",1
"XX3X","X2XX2X*",1
"XX3X","X2XXX*",1
"XX3X","X30X34X*",1
"XX3X","X314X250X66XX*",1
"XX3X","X31X30X*",1
"XX3X","X34X*",1
"XX3X","X34X86X*",1
"XX3X","X35X37X*",1
"XX3X","X35X50XX*",1
"XX3X","X36X34X73X2X*",1
"XX3X","X376X183X1X2X*",1
"XX3X","X378X184X2X1X*",1
"XX3X","X3X*",1
"XX3X","X3X2X*",1
"XX3X","X3X34X*",1
"XX3X","X3X63X*",1
"XX3X","X3X6X*",1
"XX3X","X3X7XX*",1
"XX3X","X3XX14X*",1
"XX3X","X3XX1X196X46XX246X*",1
"XX3X","X40X35X39X2X9X29X*",1
"XX3X","X40X61X*",1
"XX3X","X41XX*",1
"XX3X","X42X*",1
"XX3X","X47X*",1
"XX3X","X4X*",1
"XX3X","X4X2X6X*",1
"XX3X","X4X9X*",1
"XX3X","X4XX*",1
"XX3X","X50X*",1
"XX3X","X52X*",1
"XX3X","X5X*",1
"XX3X","X5X2X*",1
"XX3X","X5XX81X*",1
"XX3X","X65X6X73X2X*",1
"XX3X","X65X70X2X17X*",1
"XX3X","X6X*",1
"XX3X","X6X2X*",1
"XX3X","X77X*",1
"XX3X","X77XX75X*",1
"XX3X","X79X97X101X*",1
"XX3X","X7X2XX5X2X*",1
"XX3X","X80X38X37X*",1
"XX3X","X82X*",1
"XX3X","X84X143XX*",1
"XX3X","X86X*",1
"XX3X","X90X*",1
"XX3X","X9XX1X*",1
"XX3X","XX*",1
"XX3X","XX101X2X*",1
"XX3X","XX10X*",1
"XX3X","XX1X*",1
"XX3X","XX1X6X8X67X82X2X13X*",1
"XX3X","XX1XXX*",1
"XX3X","XX21X*",1
"XX3X","XX26XX1X2X*",1
"XX3X","XX28X2X26X*",1
"XX3X","XX2X*",1
"XX3X","XX37X1X*",1
"XX3X","XX38X39X*",1
"XX3X","XX3XX*",1
"XX3X","XX4X*",1
"XX3X","XX53X54X55X34X*",1
"XX3X","XX57X7X48X*",1
"XX3X","XX5X*",1
"XX3X","XX5X3X*",1
"XX3X","XX5X6X1XX*",1
"XX3X","XX78X67X2X*",1
"XX3X","XX7X*",1
"XX3X","XXX*",1
"XX3X1X","X*",1
"XX3X1X","X15X26X24X*",1
"XX3X1X","X163X*",1
"XX3X1X","X18X*",1
"XX3X1X","X18XX1X*",1
"XX3X1X","X192X43X57X4XX92XX3X5X*",1
"XX3X1X","X19X*",1
"XX3X1X","X1X*",1
"XX3X1X","X1X16X22X23X*",1
"XX3X1X","X21X*",1
"XX3X1X","X2X*",1
"XX3X1X","X3X*",1
"XX3X1X","X3XX*",1
"XX3X1X","X3XX1X3X*",1
"XX3X1X","X5XX*",1
"XX3X1X","X61X231X*",1
"XX3X1X","X61X307X*",1
"XX3X1X","X6X7X*",1
"XX3X1X","X87X86X49X107X*",1
"XX3X1X","XX*",1
"XX3X1X","XX1X*",1
"XX3X1X","XX3X*",1
"XX3X1X","XX54X*",1
"XX3X1X","XX5X6X*",1
"XX3X1X","XX6X*",1
"XX3X1X","XX6XX33X*",1
"XX3XXX","X*",1
"XX3XXX","X10XX4X40X4X17X*",1
"XX3XXX","X13X2X35X1X46XX*",1
"XX3XXX","X2X*",1
"XX3XXX","X321X3X*",1
"XX3XXX","X40X*",1
"XX3XXX","XX*",1
"XX3XXX","XX1X6X*",1
"XX3XXX","XX6XX33X*",1
"XX3XXX","XXX39X3XX17X*",1
"XX4X","X*",1
"XX4X","X108X*",1
"XX4X","X10XX42X34X*",1
"XX4X","X11X*",1
"XX4X","X124X25X3X*",1
"XX4X","X126X2X*",1
"XX4X","X12X*",1
"XX4X","X136X1X*",1
"XX4X","X147X*",1
"XX4X","X147X58X3XX1X92XX1X*",1
"XX4X","X14X16X17X*",1
"XX4X","X15X42X3X*",1
"XX4X","X16X2X*",1
"XX4X","X182XX*",1
"XX4X","X18X*",1
"XX4X","X191XX102X2X103X105X88X1XX6X3X*",1
"XX4X","X192XX106X3X5X91XX7X5X8X*",1
"XX4X","X19XX*",1
"XX4X","X1X*",1
"XX4X","X1X181X*",1
"XX4X","X1X22X*",1
"XX4X","X1X27X*",1
"XX4X","X1X2X3X*",1
"XX4X","X1X6X1X7X50X*",1
"XX4X","X1X77X4X81X*",1
"XX4X","X1X7XX*",1
"XX4X","X1XX*",1
"XX4X","X1XX2X*",1
"XX4X","X1XX4X*",1
"XX4X","X20X*",1
"XX4X","X213X*",1
"XX4X","X21X*",1
"XX4X","X21X1X*",1
"XX4X","X23X*",1
"XX4X","X23X24X*",1
"XX4X","X23X24X27X*",1
"XX4X","X24X141X27X138X*",1
"XX4X","X24X1X*",1
"XX4X","X25X*",1
"XX4X","X25X26X99X95X*",1
"XX4X","X263XX266X*",1
"XX4X","X27X*",1
"XX4X","X27X23XX*",1
"XX4X","X2X*",1
"XX4X","X2X111X4X*",1
"XX4X","X2X15X6X2X*",1
"XX4X","X2X1X81X*",1
"XX4X","X2X21X14XX10X*",1
"XX4X","X2X22X16XX*",1
"XX4X","X2X2X1X*",1
"XX4X","X2X4X*",1
"XX4X","X2X55X109X11X71X7X*",1
"XX4X","X2X57X3X*",1
"XX4X","X2X6X*",1
"XX4X","X2X79X*",1
"XX4X","X2X7X*",1
"XX4X","X2XX*",1
"XX4X","X2XX2X*",1
"XX4X","X30X27X181X*",1
"XX4X","X31X7X*",1
"XX4X","X35X*",1
"XX4X","X36X*",1
"XX4X","X36X5X10X*",1
"XX4X","X378X184X2X1X*",1
"XX4X","X378X3X383X185XXX*",1
"XX4X","X37X*",1
"XX4X","X37XX*",1
"XX4X","X3X*",1
"XX4X","X3X13X*",1
"XX4X","X3X2X*",1
"XX4X","X3X2X1X*",1
"XX4X","X3X2X3X*",1
"XX4X","X3X46X83X*",1
"XX4X","X3X56X54XX*",1
"XX4X","X3X7X*",1
"XX4X","X3XX*",1
"XX4X","X3XX14X*",1
"XX4X","X3XX3X*",1
"XX4X","X40X19X*",1
"XX4X","X46X1X*",1
"XX4X","X48X*",1
"XX4X","X4X21X23X*",1
"XX4X","X4X2X*",1
"XX4X","X4X2XX*",1
"XX4X","X4XX*",1
"XX4X","X50X*",1
"XX4X","X52X*",1
