pdbidx,strpdbidx,pdbname,coverage,source,unique_motif
482,s482,1KCR_1,0.75,ab,42
512,s512,1QNZ_1,0.375,ab,46
542,s542,4Q5Z_6,0.5,ab,47
572,s572,5IKC_1,0.5,ab,50
602,s602,5F96_1,0.7142857142857143,ab,51
632,s632,3NFP_1,0.5,ab,53
662,s662,1FJ1_1,0.5555555555555556,ab,56
692,s692,3GBM_2,0.6,ab,56
722,s722,4WV1_1,0.5,ab,56
752,s752,3U30_1,0.6666666666666666,ab,57
782,s782,3VG9_1,0.5555555555555556,ab,59
812,s812,2DQE_1,0.5555555555555556,ab,61
2,s2,5JZ7_1,0.25,ab,9
32,s32,4XVT_1,0.25,ab,12
62,s62,4JPW_1,0.3333333333333333,ab,16
92,s92,1JRH_1,0.2,ab,20
122,s122,5SX5_1,0.5,ab,23
152,s152,4EDX_1,0.2857142857142857,ab,25
182,s182,2Y07_1,0.6666666666666666,ab,27
212,s212,2ZPK_1,0.8333333333333334,ab,27
242,s242,1RJL_1,0.8333333333333334,ab,28
272,s272,1BVK_1,0.625,ab,28
302,s302,2XQB_1,0.5714285714285714,ab,30
332,s332,4TUK_1,0.3333333333333333,ab,34
362,s362,4DGV_1,0.75,ab,35
392,s392,4MWF_1,0.375,ab,37
422,s422,5GGR_1,0.5,ab,38
452,s452,4LIQ_1,0.625,ab,40
482,s482,4BH7_1,0.75,ab,41
512,s512,4ONF_1,0.3333333333333333,ab,45
542,s542,5B3J_2,0.5714285714285714,ab,47
572,s572,1YY9_1,0.5,ab,48
602,s602,3GI9_1,0.5714285714285714,ab,51
632,s632,1EO8_1,0.5,ab,53
662,s662,5X08_1,0.8333333333333334,ab,54
692,s692,4YWG_2,0.3333333333333333,ab,56
722,s722,2Y6S_1,0.7777777777777778,ab,56
752,s752,1UWX_1,0.5,ab,58
782,s782,3P30_1,0.5,ab,59
812,s812,3J70_1,0.5714285714285714,ab,62
2,s2,4FQJ_1,0.3333333333333333,ab,6
32,s32,4OLV_1,0.2857142857142857,ab,9
62,s62,3LEY_1,0.125,ab,13
92,s92,3FN0_1,0.6,ab,14
122,s122,2QSC_1,0.2,ab,17
152,s152,5KTE_1,0.25,ab,20
182,s182,5F3B_1,0.375,ab,22
212,s212,4P3C_1,0.5,ab,25
242,s242,3UBX_1,0.42857142857142855,ab,26
272,s272,1CIC_2,0.3333333333333333,ab,27
302,s302,4IOF_1,0.5,ab,28
332,s332,2AP2_1,0.5714285714285714,ab,31
362,s362,3HB3_1,0.5714285714285714,ab,33
392,s392,4K7P_2,0.5714285714285714,ab,35
422,s422,4M62_1,0.42857142857142855,ab,37
452,s452,3IU3_1,0.5555555555555556,ab,40
482,s482,3WLW_1,0.6666666666666666,ab,41
512,s512,2R56_1,0.5555555555555556,ab,42
542,s542,3IET_1,0.5,ab,44
572,s572,3LQA_1,0.8,ab,45
602,s602,3X3F_1,0.6666666666666666,ab,46
632,s632,5DUR_1,0.6,ab,46
662,s662,5KN5_1,0.375,ab,48
692,s692,3LHP_1,0.5,ab,50
722,s722,4N9G_1,0.5,ab,52
752,s752,5DFV_1,0.6666666666666666,ab,52
782,s782,4XP4_1,0.6,ab,53
812,s812,2Y5T_1,0.6,ab,55
2,s2,4OM1_1,0.125,ab,8
32,s32,4K9E_1,0.2222222222222222,ab,13
62,s62,3TYG_1,0.3333333333333333,ab,15
92,s92,2R4R_1,0.375,ab,20
122,s122,2GSI_3,0.5,ab,23
152,s152,5CZV_1,0.2857142857142857,ab,25
182,s182,3QUM_2,0.5,ab,27
212,s212,2ZCH_1,0.3333333333333333,ab,30
242,s242,4JFZ_1,0.4,ab,33
272,s272,4OLW_1,0.5714285714285714,ab,33
302,s302,3CX5_1,0.5,ab,35
332,s332,5FGB_1,0.5,ab,37
362,s362,4ETQ_1,0.7142857142857143,ab,38
392,s392,4YDK_1,0.7142857142857143,ab,40
422,s422,4XH2_2,0.42857142857142855,ab,42
452,s452,5DMI_1,0.7142857142857143,ab,43
482,s482,3K2U_1,0.5555555555555556,ab,44
512,s512,5TLJ_3,0.5714285714285714,ab,46
542,s542,3V4V_1,0.8,ab,46
572,s572,4M1D_1,0.4,ab,48
602,s602,1QFU_1,0.375,ab,51
632,s632,5FB8_1,0.7142857142857143,ab,52
662,s662,5DWU_1,0.42857142857142855,ab,52
692,s692,3TJE_1,0.42857142857142855,ab,55
722,s722,2HKF_1,0.625,ab,57
752,s752,4ZFO_1,0.375,ab,62
782,s782,1TET_1,0.625,ab,63
812,s812,3WSQ_1,0.7142857142857143,ab,64
2,s2,5GGR_1,0.16666666666666666,ab,9
32,s32,5FB8_1,0.2857142857142857,ab,13
62,s62,3R1G_1,0.375,ab,16
92,s92,1TZI_1,0.6666666666666666,ab,16
122,s122,5KTE_1,0.5,ab,17
152,s152,1P2C_1,0.5714285714285714,ab,18
182,s182,4KI5_1,0.6666666666666666,ab,19
212,s212,5DLM_1,0.2727272727272727,ab,25
242,s242,5KVD_1,0.25,ab,28
272,s272,4DAG_1,0.8,ab,29
302,s302,3O41_1,0.8,ab,30
332,s332,4O4Y_1,0.5,ab,33
362,s362,4QCI_1,0.7142857142857143,ab,34
392,s392,4M1G_1,0.75,ab,35
422,s422,3G6D_1,0.5555555555555556,ab,36
452,s452,4ZSO_1,0.3333333333333333,ab,39
482,s482,1E6J_1,0.6,ab,41
512,s512,4ETQ_1,0.7142857142857143,ab,42
542,s542,1J1X_1,0.6666666666666666,ab,43
572,s572,5HJ3_1,0.7142857142857143,ab,45
602,s602,5CSZ_1,0.5,ab,46
632,s632,4HPY_1,0.625,ab,48
662,s662,2OTU_1,0.6666666666666666,ab,48
692,s692,5B3J_1,0.7142857142857143,ab,49
722,s722,3MNW_1,0.4444444444444444,ab,52
752,s752,3MA9_1,0.5714285714285714,ab,54
782,s782,4ZS6_1,0.8,ab,55
812,s812,1IQD_1,0.5,ab,58
2,s2,1NDG_1,0.2222222222222222,ab,10
32,s32,2R0Z_1,0.6,ab,11
62,s62,4HPY_1,0.25,ab,16
92,s92,3QWO_1,0.375,ab,19
122,s122,5TLK_3,0.42857142857142855,ab,22
152,s152,4HWB_1,0.5555555555555556,ab,25
182,s182,4M1D_1,0.4,ab,27
212,s212,5DFV_1,0.5,ab,28
242,s242,4LSS_1,0.3333333333333333,ab,30
272,s272,4N90_1,1.0,ab,30
302,s302,2HH0_1,0.6,ab,31
332,s332,4G6A_1,0.6,ab,33
362,s362,5DUP_1,0.6666666666666666,ab,34
392,s392,3BGF_1,0.2857142857142857,ab,36
422,s422,4KUC_1,0.6666666666666666,ab,38
452,s452,3LEX_1,0.375,ab,40
482,s482,3B2U_1,0.6666666666666666,ab,42
512,s512,4QCI_1,0.7142857142857143,ab,43
542,s542,4YPG_1,0.5454545454545454,ab,44
572,s572,2GSI_1,0.6666666666666666,ab,46
602,s602,3W2D_1,0.2857142857142857,ab,48
632,s632,5I9Q_1,0.6666666666666666,ab,49
662,s662,3VI3_1,0.75,ab,51
692,s692,2QHR_1,0.6,ab,53
722,s722,1MHP_1,0.5,ab,55
752,s752,3TYG_1,1.0,ab,55
782,s782,5EZO_1,0.875,ab,55
812,s812,4YFL_2,0.6666666666666666,ab,57
2,s2,5TE7_1,0.1111111111111111,ab,12
32,s32,3WIH_1,0.5,ab,14
62,s62,3NFP_1,0.25,ab,18
92,s92,5F3B_1,0.25,ab,21
122,s122,4HFU_1,0.6,ab,22
152,s152,5JW4_1,0.4,ab,25
182,s182,4YDI_1,0.5714285714285714,ab,26
212,s212,3U9U_2,0.8,ab,27
242,s242,3ULU_1,0.8333333333333334,ab,28
272,s272,4UAO_1,0.6,ab,29
302,s302,3HI1_1,0.42857142857142855,ab,32
332,s332,5GIR_1,0.3333333333333333,ab,37
362,s362,3GRW_1,0.375,ab,40
392,s392,4BKL_1,1.0,ab,40
422,s422,4RGO_1,0.375,ab,44
452,s452,5TBD_1,0.4444444444444444,ab,47
482,s482,3MNW_1,0.4444444444444444,ab,50
512,s512,2CK0_1,0.6666666666666666,ab,51
542,s542,2YSS_1,0.6666666666666666,ab,52
572,s572,2DD8_1,0.6,ab,53
602,s602,3U30_1,0.6666666666666666,ab,54
632,s632,4LKX_1,0.5,ab,56
662,s662,2Y6S_1,0.6666666666666666,ab,57
692,s692,4OLV_1,0.5714285714285714,ab,58
722,s722,5MES_1,0.5714285714285714,ab,61
752,s752,1IQD_1,0.5,ab,64
782,s782,1G7I_1,0.75,ab,64
812,s812,4AG4_1,0.8571428571428571,ab,65
2,s2,4ODX_1,0.14285714285714285,ab,13
32,s32,3GJF_1,0.16666666666666666,ab,17
62,s62,3EFD_1,0.25,ab,20
92,s92,4YWG_2,0.16666666666666666,ab,23
122,s122,5KAQ_1,0.4,ab,25
152,s152,5HI4_1,0.75,ab,25
182,s182,4UTA_1,0.75,ab,26
212,s212,4O02_1,0.3333333333333333,ab,28
242,s242,4LSR_1,0.5,ab,32
272,s272,5LQB_1,0.5,ab,35
302,s302,4H88_1,0.8333333333333334,ab,35
332,s332,3HAE_1,0.8,ab,36
362,s362,5TH9_1,0.6666666666666666,ab,38
392,s392,3X3F_1,0.5,ab,40
422,s422,3GBN_1,0.6,ab,40
452,s452,4KUC_1,0.8333333333333334,ab,41
482,s482,4R4N_1,0.375,ab,43
512,s512,2AP2_1,0.7142857142857143,ab,45
542,s542,1JPS_1,0.8571428571428571,ab,46
572,s572,2BDN_1,0.5,ab,48
602,s602,3U9P_1,0.8333333333333334,ab,48
632,s632,5TZU_1,0.5555555555555556,ab,49
662,s662,3EYF_1,0.5,ab,51
692,s692,4ZFO_1,0.375,ab,56
722,s722,3CVH_1,1.0,ab,56
752,s752,4OGY_1,0.3333333333333333,ab,58
782,s782,4ZTO_1,0.6666666666666666,ab,59
812,s812,5T5B_1,0.6,ab,61
2,s2,1A14_1,0.4,ab,11
32,s32,5LQB_1,0.5,ab,14
62,s62,4JAN_1,0.42857142857142855,ab,16
92,s92,4OLU_1,0.3333333333333333,ab,18
122,s122,3RAJ_1,0.5714285714285714,ab,18
152,s152,5TE7_1,0.4444444444444444,ab,20
182,s182,4TSC_1,0.8,ab,21
212,s212,5IES_1,0.375,ab,23
242,s242,4LSQ_1,0.5555555555555556,ab,25
272,s272,4GAJ_1,0.4,ab,28
302,s302,4XAK_1,0.5,ab,30
332,s332,1UJ3_1,0.625,ab,32
362,s362,3LZF_1,0.2857142857142857,ab,36
392,s392,5I9Q_1,0.6666666666666666,ab,37
422,s422,4YBQ_1,0.7142857142857143,ab,38
452,s452,4Z5R_1,0.5,ab,40
482,s482,1NCB_1,0.5714285714285714,ab,42
512,s512,1DVF_1,0.5,ab,43
542,s542,5FYK_2,0.7142857142857143,ab,43
572,s572,4OLX_1,0.5714285714285714,ab,43
602,s602,5DSC_1,0.3333333333333333,ab,44
632,s632,1CIC_1,1.0,ab,44
662,s662,3MLY_1,0.5714285714285714,ab,46
692,s692,5CJO_1,0.6666666666666666,ab,47
722,s722,4ETQ_1,0.5714285714285714,ab,49
752,s752,1XGU_1,0.5,ab,51
782,s782,3THM_1,0.2857142857142857,ab,54
812,s812,2CK0_1,0.6666666666666666,ab,55
2,s2,3NCY_1,0.16666666666666666,ab,8
32,s32,4BH8_1,0.5,ab,10
62,s62,4IDJ_1,0.6,ab,12
92,s92,1NMA_1,0.6,ab,14
122,s122,4XCF_1,0.3333333333333333,ab,18
152,s152,3RAJ_1,0.5714285714285714,ab,18
182,s182,5B3J_1,0.7142857142857143,ab,19
212,s212,3CSY_1,0.42857142857142855,ab,23
242,s242,5T6P_1,0.375,ab,27
272,s272,5IBL_1,0.75,ab,28
302,s302,3FN0_1,0.6,ab,29
332,s332,5I8C_1,0.6666666666666666,ab,30
362,s362,2QQK_1,0.5,ab,32
392,s392,2Q8A_1,0.3333333333333333,ab,37
422,s422,3IFO_1,0.3333333333333333,ab,39
452,s452,3ULU_2,0.7142857142857143,ab,40
482,s482,4GMS_2,0.5,ab,41
512,s512,2DQD_1,0.3333333333333333,ab,45
542,s542,4N9G_1,0.6666666666666666,ab,46
572,s572,3DVG_1,0.6,ab,48
602,s602,4CMH_1,0.3333333333333333,ab,52
632,s632,5DFV_1,0.5,ab,53
662,s662,4HG4_1,0.7142857142857143,ab,53
692,s692,5K9O_1,0.6,ab,54
722,s722,1N64_1,0.7142857142857143,ab,55
752,s752,5L6Y_1,1.0,ab,55
782,s782,5KVD_1,0.375,ab,57
812,s812,4FP8_1,0.6666666666666666,ab,58
2,s2,1FE8_1,0.1111111111111111,ab,12
32,s32,5HJ3_1,0.42857142857142855,ab,16
62,s62,4UAO_1,0.5,ab,18
92,s92,4Q5Z_8,0.5,ab,19
122,s122,4LF3_1,0.5,ab,21
152,s152,4PY8_1,0.4,ab,23
182,s182,5KVF_1,0.8333333333333334,ab,24
212,s212,3HB3_1,0.42857142857142855,ab,27
242,s242,2YPV_1,0.5714285714285714,ab,30
272,s272,2Q8B_1,0.4444444444444444,ab,34
302,s302,1P2C_1,0.5714285714285714,ab,35
332,s332,1ORS_1,0.5,ab,36
362,s362,4M1G_1,1.0,ab,36
392,s392,4YDK_1,0.8571428571428571,ab,37
422,s422,1XGP_1,0.625,ab,38
452,s452,4N9G_1,0.5,ab,40
482,s482,4FFW_1,0.5,ab,42
512,s512,4OGY_1,0.6666666666666666,ab,42
542,s542,2DQC_1,0.5555555555555556,ab,44
572,s572,2NY1_1,0.3333333333333333,ab,46
602,s602,1V7M_1,0.375,ab,50
632,s632,3E8U_1,0.7142857142857143,ab,51
662,s662,3TJE_1,0.42857142857142855,ab,54
692,s692,2HKF_1,0.375,ab,58
722,s722,3SGE_1,0.7,ab,58
752,s752,4DQO_1,0.0,ab,59
782,s782,3G04_1,0.6666666666666666,ab,61
812,s812,1XGT_1,0.75,ab,62
2,s2,1ORS_1,0.0,ab,10
32,s32,5B3J_2,0.42857142857142855,ab,13
62,s62,4XCF_1,0.5,ab,16
92,s92,4BKL_1,0.6666666666666666,ab,17
122,s122,3U9P_1,0.3333333333333333,ab,20
152,s152,5T5B_1,0.6,ab,22
182,s182,4LVN_1,0.8571428571428571,ab,23
212,s212,1KIP_1,0.5,ab,23
242,s242,1QNZ_1,0.5,ab,26
272,s272,4QYO_1,0.375,ab,30
302,s302,4K7P_2,0.5714285714285714,ab,32
332,s332,1JPS_1,0.8571428571428571,ab,33
362,s362,3U0T_1,0.75,ab,35
392,s392,4N8C_1,0.4,ab,38
422,s422,1TZH_1,0.5714285714285714,ab,39
452,s452,4OM1_1,0.25,ab,41
482,s482,4LQF_1,0.5,ab,44
512,s512,3KJ4_2,0.5,ab,45
542,s542,5U3L_1,0.8,ab,46
572,s572,4GLR_1,0.3333333333333333,ab,48
602,s602,4XNQ_1,0.5714285714285714,ab,49
632,s632,4O4Y_1,0.5,ab,52
662,s662,5GGS_1,0.875,ab,53
692,s692,5D72_1,1.0,ab,53
722,s722,5F9W_1,0.5714285714285714,ab,54
752,s752,1HI6_1,0.75,ab,56
782,s782,2IH3_1,0.5,ab,57
812,s812,5TQQ_1,0.5,ab,59
2,s2,4O4Y_1,0.3333333333333333,ab,10
32,s32,4IOF_1,0.0,ab,12
62,s62,1NL0_1,0.3333333333333333,ab,16
92,s92,3GBN_1,0.4,ab,17
122,s122,4GMS_1,0.3333333333333333,ab,19
152,s152,4LVH_3,0.25,ab,22
182,s182,4TQE_1,0.3,ab,25
212,s212,1XGR_1,0.375,ab,29
242,s242,3GRW_1,0.375,ab,32
272,s272,3HI6_1,0.6666666666666666,ab,33
302,s302,4ONF_1,0.3333333333333333,ab,37
332,s332,4N9G_2,0.5,ab,39
362,s362,4LKX_1,0.5,ab,41
392,s392,2R0W_1,0.6,ab,42
422,s422,5IES_1,0.25,ab,45
452,s452,4LF3_1,0.5,ab,47
482,s482,5DHV_1,0.8,ab,48
512,s512,5GZO_1,0.5714285714285714,ab,50
542,s542,4XH2_1,0.42857142857142855,ab,52
572,s572,5JW4_1,0.8,ab,53
602,s602,3ULU_3,0.75,ab,53
632,s632,1G7L_1,0.75,ab,53
662,s662,2Y5T_1,0.8,ab,54
692,s692,1N64_1,0.7142857142857143,ab,55
722,s722,2Y06_1,0.6,ab,57
752,s752,5GGR_1,0.5,ab,58
782,s782,5EOC_1,0.6,ab,59
812,s812,3LDB_1,0.6666666666666666,ab,61
2,s2,5GGS_1,0.25,ab,12
32,s32,5FGB_2,0.16666666666666666,ab,16
62,s62,4UT6_1,0.6666666666666666,ab,16
92,s92,5I8C_1,0.6666666666666666,ab,17
122,s122,3TT1_1,0.5714285714285714,ab,19
152,s152,2B1H_1,0.5,ab,22
182,s182,1TZH_1,0.5714285714285714,ab,23
212,s212,4F3F_1,0.4444444444444444,ab,26
242,s242,2WUC_1,0.42857142857142855,ab,28
272,s272,5I9Q_1,0.5555555555555556,ab,30
302,s302,4F37_1,0.5,ab,32
332,s332,2IGF_1,0.16666666666666666,ab,37
362,s362,4OGY_2,0.3333333333333333,ab,40
392,s392,4ZS7_1,0.7142857142857143,ab,42
422,s422,4BH8_1,1.0,ab,42
452,s452,2R0W_1,0.6,ab,43
482,s482,5GGR_1,0.5,ab,44
512,s512,1ADQ_1,0.125,ab,47
542,s542,1NMA_1,0.6,ab,49
572,s572,2R0K_1,0.6666666666666666,ab,51
602,s602,4U6H_1,0.625,ab,52
632,s632,4N9G_2,0.6666666666666666,ab,53
662,s662,4JPK_1,0.4444444444444444,ab,55
692,s692,4FP8_1,0.3333333333333333,ab,57
722,s722,3BAE_1,0.8,ab,57
752,s752,5KTE_1,0.625,ab,57
782,s782,3CXD_1,0.3333333333333333,ab,61
812,s812,4NRX_2,0.8,ab,62
2,s2,1IAI_2,0.2,ab,10
32,s32,1MVU_1,0.3333333333333333,ab,13
62,s62,4KVN_1,0.16666666666666666,ab,18
92,s92,3G5Y_1,0.42857142857142855,ab,19
122,s122,4ZPT_1,0.42857142857142855,ab,23
152,s152,1MPA_1,0.5714285714285714,ab,25
182,s182,3G5V_1,0.5714285714285714,ab,25
212,s212,5KVE_1,0.5714285714285714,ab,27
242,s242,4QWW_1,0.3333333333333333,ab,30
272,s272,5K9K_1,0.3333333333333333,ab,33
302,s302,3W2D_1,0.2857142857142857,ab,35
332,s332,1XGU_1,0.5,ab,37
362,s362,5DD0_1,0.5,ab,39
392,s392,3U2S_1,0.3333333333333333,ab,40
422,s422,4OLU_1,0.16666666666666666,ab,43
452,s452,5DHV_1,0.8,ab,44
482,s482,2NZ9_1,0.6666666666666666,ab,46
512,s512,3NCY_1,0.8333333333333334,ab,46
542,s542,5DFV_1,0.5,ab,47
572,s572,4OM1_1,0.5,ab,47
602,s602,4DKE_1,0.3333333333333333,ab,48
632,s632,1FJ1_1,0.7777777777777778,ab,49
662,s662,1IFH_1,0.75,ab,50
692,s692,3V4V_1,0.8,ab,50
722,s722,3HR5_1,0.6666666666666666,ab,50
752,s752,5FGC_1,0.3333333333333333,ab,53
782,s782,3J70_1,0.5714285714285714,ab,56
812,s812,5LBS_1,0.8,ab,56
2,s2,4J6R_1,0.3,ab,9
32,s32,4Q5Z_8,0.0,ab,11
62,s62,3L5X_1,0.6,ab,12
92,s92,5CD5_1,0.5,ab,12
122,s122,3LDB_1,0.5,ab,15
152,s152,2J6E_1,0.5,ab,16
182,s182,5TFW_1,0.4,ab,19
212,s212,3ZTN_1,0.3333333333333333,ab,21
242,s242,5AUM_1,0.5555555555555556,ab,25
272,s272,3MLW_1,0.3333333333333333,ab,29
302,s302,4LSQ_1,0.6666666666666666,ab,30
332,s332,3RAJ_1,0.5714285714285714,ab,30
362,s362,2B2X_1,0.4444444444444444,ab,32
392,s392,3UBX_1,0.42857142857142855,ab,33
422,s422,4I77_1,0.75,ab,34
452,s452,2ADF_1,0.5,ab,36
482,s482,1ADQ_1,0.25,ab,38
512,s512,4IOF_2,0.5,ab,39
542,s542,1KCR_1,0.75,ab,41
572,s572,1XIW_1,0.5,ab,43
602,s602,1OB1_1,0.6666666666666666,ab,45
632,s632,5FYK_2,0.5714285714285714,ab,46
662,s662,1YY9_1,0.5,ab,47
692,s692,4KI5_1,0.6666666666666666,ab,48
722,s722,4XNQ_1,0.5714285714285714,ab,49
752,s752,5SY8_1,0.8,ab,50
782,s782,1I9R_1,0.6,ab,51
812,s812,3BAE_1,0.6,ab,52
2,s2,1LK3_1,0.125,ab,7
32,s32,4RAV_1,0.3333333333333333,ab,10
62,s62,5KVG_1,0.25,ab,16
92,s92,3KS0_1,0.8,ab,17
122,s122,1FJ1_1,0.4444444444444444,ab,21
152,s152,3V6O_1,0.8333333333333334,ab,22
182,s182,5EII_1,0.5,ab,23
212,s212,5GS0_3,0.6666666666666666,ab,25
242,s242,4O58_1,0.5,ab,27
272,s272,4HWB_1,0.7777777777777778,ab,28
302,s302,3PP4_1,0.6,ab,30
332,s332,5CD5_1,0.25,ab,32
362,s362,5K59_1,0.625,ab,33
392,s392,4YBQ_1,0.42857142857142855,ab,36
422,s422,4GAJ_1,0.6,ab,38
452,s452,1IAI_2,0.8,ab,39
482,s482,4OLZ_1,0.8333333333333334,ab,39
512,s512,5F9O_1,0.625,ab,40
542,s542,3BAE_1,0.4,ab,42
572,s572,3HAE_1,0.8,ab,43
602,s602,3ZTN_1,0.6666666666666666,ab,44
632,s632,4G7V_1,0.7142857142857143,ab,45
662,s662,1AI1_1,1.0,ab,45
692,s692,1FE8_1,0.7777777777777778,ab,45
722,s722,2HFG_1,0.6666666666666666,ab,46
752,s752,1KIP_1,0.5,ab,46
782,s782,4XNQ_1,0.5714285714285714,ab,47
812,s812,5ANM_2,0.5,ab,49
2,s2,3D85_1,0.0,ab,11
32,s32,4LVN_1,0.42857142857142855,ab,15
62,s62,4QWW_1,0.3333333333333333,ab,18
92,s92,3VG9_1,0.3333333333333333,ab,22
122,s122,2BRR_1,0.6,ab,23
152,s152,3NPS_1,0.375,ab,25
182,s182,4RGN_2,0.6,ab,27
212,s212,3ZTN_1,0.0,ab,30
242,s242,3G6J_1,0.5714285714285714,ab,32
272,s272,1TET_1,0.625,ab,33
302,s302,2J6E_1,0.6666666666666666,ab,33
332,s332,1EGJ_1,0.5,ab,35
362,s362,4JM2_2,0.75,ab,35
392,s392,4OM1_1,0.25,ab,37
422,s422,1AI1_1,0.8,ab,38
452,s452,3P30_1,0.3333333333333333,ab,40
482,s482,2QAD_1,0.5,ab,42
512,s512,2DQC_1,0.5555555555555556,ab,44
542,s542,1KIR_1,0.75,ab,44
572,s572,4XXD_1,0.2222222222222222,ab,51
602,s602,5D93_1,0.5714285714285714,ab,53
632,s632,4G6A_2,0.6,ab,55
662,s662,4ZTO_1,0.6666666666666666,ab,56
692,s692,3WFD_1,0.75,ab,56
722,s722,4U1G_1,0.5,ab,59
752,s752,1CZ8_1,0.5,ab,61
782,s782,5CZV_1,0.42857142857142855,ab,62
812,s812,5L0Q_1,0.6666666666666666,ab,64
2,s2,5FEC_2,0.25,ab,8
32,s32,4LEO_1,0.4,ab,11
62,s62,5FGB_2,0.16666666666666666,ab,15
92,s92,5EOC_1,0.6,ab,16
122,s122,2I9L_1,0.2857142857142857,ab,20
152,s152,1NCB_1,0.42857142857142855,ab,23
182,s182,4S1S_1,0.2222222222222222,ab,25
212,s212,3VI3_1,0.75,ab,27
242,s242,5ERW_1,0.5714285714285714,ab,28
272,s272,1NMA_1,0.6,ab,30
302,s302,3KR3_1,0.6666666666666666,ab,32
332,s332,5HI4_1,0.75,ab,32
362,s362,3L5W_1,0.8,ab,32
392,s392,5TZU_1,0.4444444444444444,ab,34
422,s422,4OII_1,0.4444444444444444,ab,38
452,s452,1DVF_1,0.5,ab,39
482,s482,4JG1_1,0.6,ab,41
512,s512,2LTQ_1,0.8,ab,42
542,s542,2H1P_1,0.4,ab,45
572,s572,5DFV_1,0.5,ab,46
602,s602,3HR5_1,0.3333333333333333,ab,48
632,s632,2V17_1,0.7142857142857143,ab,48
662,s662,3LEY_1,0.375,ab,50
692,s692,4YDV_1,0.5,ab,51
722,s722,2R0L_1,0.375,ab,53
752,s752,4JAN_1,0.5714285714285714,ab,54
782,s782,4AG4_1,0.7142857142857143,ab,56
812,s812,4N8C_1,0.6,ab,58
2,s2,4KUC_1,0.5,ab,8
32,s32,5D93_1,0.42857142857142855,ab,11
62,s62,4KVN_1,0.5,ab,14
92,s92,1OAZ_1,0.5714285714285714,ab,17
122,s122,5JZ7_1,0.5,ab,20
152,s152,3EOA_1,0.5714285714285714,ab,21
182,s182,5EA0_1,0.6666666666666666,ab,23
212,s212,4QTI_1,0.6666666666666666,ab,24
242,s242,4IDJ_1,0.6,ab,26
272,s272,3NPS_1,0.25,ab,29
302,s302,1KIP_1,0.5,ab,29
332,s332,4Q0X_1,0.8,ab,30
362,s362,1R0A_1,0.5714285714285714,ab,31
392,s392,5C0R_1,0.6666666666666666,ab,32
422,s422,1GC1_1,1.0,ab,32
452,s452,2R29_1,0.375,ab,35
482,s482,3WD5_1,0.42857142857142855,ab,38
512,s512,5X08_1,0.6666666666666666,ab,40
542,s542,5DLM_1,0.36363636363636365,ab,45
572,s572,5SX5_1,0.5,ab,48
602,s602,4YWG_1,0.2857142857142857,ab,50
632,s632,4CNI_1,0.7142857142857143,ab,51
662,s662,2YPV_1,0.8571428571428571,ab,52
692,s692,4ZFO_1,0.5,ab,56
722,s722,2QSC_1,0.4,ab,58
752,s752,3GO1_1,0.7142857142857143,ab,59
782,s782,4OLX_1,0.2857142857142857,ab,61
812,s812,5KVG_1,0.875,ab,62
2,s2,4XAK_1,0.16666666666666666,ab,12
32,s32,5SY8_1,0.4,ab,15
62,s62,5EA0_1,0.3333333333333333,ab,19
92,s92,4G6A_1,0.6,ab,21
122,s122,5C0N_1,0.25,ab,24
152,s152,2AEP_1,0.5,ab,27
182,s182,3PNW_1,0.6,ab,29
212,s212,3E8U_1,0.7142857142857143,ab,30
242,s242,5LQB_1,0.6666666666666666,ab,32
272,s272,4N9G_4,0.6,ab,34
302,s302,2AP2_1,0.7142857142857143,ab,36
332,s332,5KW9_1,0.75,ab,37
362,s362,4JG1_1,0.8,ab,38
392,s392,1LK3_1,0.25,ab,39
422,s422,4XH2_2,0.42857142857142855,ab,41
452,s452,4YC2_2,0.3333333333333333,ab,43
482,s482,5T6L_1,0.8,ab,44
512,s512,4XNQ_1,0.5714285714285714,ab,45
542,s542,1IFH_1,0.5,ab,47
572,s572,4JDT_1,0.16666666666666666,ab,50
602,s602,4PS4_1,0.8,ab,50
632,s632,4DAG_1,0.6,ab,52
662,s662,5TZU_1,0.4444444444444444,ab,54
692,s692,2VIT_1,0.8,ab,55
722,s722,1IKF_1,0.0,ab,56
752,s752,2NY1_1,0.6666666666666666,ab,57
782,s782,4YWG_2,0.3333333333333333,ab,59
812,s812,5KAQ_1,0.4,ab,61
2,s2,5JHL_1,0.2857142857142857,ab,9
32,s32,5TLJ_3,0.42857142857142855,ab,12
62,s62,5KVD_1,0.125,ab,16
92,s92,1JPS_1,0.8571428571428571,ab,17
122,s122,4NRX_2,0.6,ab,19
152,s152,4O51_1,0.6666666666666666,ab,21
182,s182,3GBN_1,0.6,ab,21
212,s212,4YFL_1,0.5714285714285714,ab,24
242,s242,3QG6_1,0.4,ab,29
272,s272,3BAE_1,0.4,ab,31
302,s302,3BGF_1,0.2857142857142857,ab,33
332,s332,4Q5Z_8,0.5,ab,34
362,s362,3V6O_1,0.5,ab,37
392,s392,4YC2_2,0.16666666666666666,ab,40
422,s422,5T5B_1,0.4,ab,43
452,s452,4JAN_1,0.7142857142857143,ab,43
482,s482,3ZTN_1,0.6666666666666666,ab,44
512,s512,1OB1_1,0.6666666666666666,ab,46
542,s542,4XH2_1,0.42857142857142855,ab,48
572,s572,4IOF_2,0.5,ab,49
602,s602,4AL8_1,0.6666666666666666,ab,50
